id,name,picture_url,genre1_id,genre1_name,genre2_id,genre2_name,genre3_id,genre3_name,genre4_id,genre4_name,genre5_id,genre5_name,genre6_id,genre6_name,genre7_id,genre7_name,genre8_id,genre8_name
45236,"Yin Mi",https://cdn.myanimelist.net/images/anime/1533,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45237,"Qianfang Gaoneng: Huaji",https://cdn.myanimelist.net/images/anime/1581,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45238,"Qianfang Gaoneng: La Ji",https://cdn.myanimelist.net/images/anime/1438,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45239,"Qianfang Gaoneng: Shen Fan Gou",https://cdn.myanimelist.net/images/anime/1486,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45240,"Haha Hua Xiao Ji Specials",https://cdn.myanimelist.net/images/anime/1962,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45241,"Er Er Er Ha Qi",https://cdn.myanimelist.net/images/anime/1792,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45242,"Haha Xiyou Xing",https://cdn.myanimelist.net/images/anime/1101,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45243,"Fuxing Ba Jie",https://cdn.myanimelist.net/images/anime/1778,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45244,"Fuxing Ba Jie: Da Nian Xiao Guai",https://cdn.myanimelist.net/images/anime/1712,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45246,"Kuaile Xing Mao",https://cdn.myanimelist.net/images/anime/1274,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45254,"Xing Mao Lixian Ji: Xingkong Da Maoxian",https://cdn.myanimelist.net/images/anime/1813,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45255,"Xing Mao Lixian Ji: Gucheng Da Maoxian",https://cdn.myanimelist.net/images/anime/1482,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45257,"Xing Mao: Da Xiao Xiyou",https://cdn.myanimelist.net/images/anime/1968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45258,"Xing Mao Lixian Ji: Diqiu Da Maoxian",https://cdn.myanimelist.net/images/anime/1717,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45259,"Xing Mao Lixian Ji: Meishi Pian",https://cdn.myanimelist.net/images/anime/1494,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45260,"Kung Fu Xing Mao",https://cdn.myanimelist.net/images/anime/1918,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45262,"Kuaile Xing Mao Zhi: Mingsheng Pian",https://cdn.myanimelist.net/images/anime/1469,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45263,"Kuaile Xing Mao: Mingsheng Pian 2nd Season",https://cdn.myanimelist.net/images/anime/1098,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45264,"Xing Mao: Xiyu Mi Zong",https://cdn.myanimelist.net/images/anime/1863,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45265,"Xing Mao Zhentan",https://cdn.myanimelist.net/images/anime/1088,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45267,"Xing Mao Lixian Ji: Guohua Pian",https://cdn.myanimelist.net/images/anime/1683,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45268,"Xing Mao Lixian Ji: Shufa Pian",https://cdn.myanimelist.net/images/anime/1396,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45270,"Xing Mao: Sunzi Bingfa Pian",https://cdn.myanimelist.net/images/anime/1375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45271,"Wanpi de Xiao Xing Mao",https://cdn.myanimelist.net/images/anime/1654,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45272,"Xiao Xing Mao: Mohuan Yuezhang",https://cdn.myanimelist.net/images/anime/1457,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45274,"Xing Mao Lixian Ji: Shenhua Pian",https://cdn.myanimelist.net/images/anime/1064,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45276,"Taoqi Xing Mao",https://cdn.myanimelist.net/images/anime/1810,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45279,"Xiao Xing Mao He Shanshan",https://cdn.myanimelist.net/images/anime/1114,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45281,"Xing Mao Man Youji",https://cdn.myanimelist.net/images/anime/1791,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45282,"Xing Mao Man Youji: San Jincun",https://cdn.myanimelist.net/images/anime/1418,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45283,"Kuaile Xing Mao: Tangshi Pian",https://cdn.myanimelist.net/images/anime/1353,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45284,"Xiao Xing Mao: Mohuan Yuezhang 2nd Season",https://cdn.myanimelist.net/images/anime/1777,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45285,"Taoqi Xing Mao 2nd Season",https://cdn.myanimelist.net/images/anime/1596,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45286,"Xing Mao Xunbao Ji",https://cdn.myanimelist.net/images/anime/1055,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45287,"Xing Mao Xunbao Ji 2nd Season",https://cdn.myanimelist.net/images/anime/1602,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45289,"Zhengjiu Zhu Luo Ji",https://cdn.myanimelist.net/images/anime/1153,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45290,"Xing Mao de Mimi Jidi",https://cdn.myanimelist.net/images/anime/1979,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45291,"Xing Da Qiu Kuai Yue Xue Yuan",https://cdn.myanimelist.net/images/anime/1914,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45293,"Xiaoshi de Wenming",https://cdn.myanimelist.net/images/anime/1241,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45297,"Wu Ren Dao Da Maoxian",https://cdn.myanimelist.net/images/anime/1017,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45298,"Jixiang Mao Keke",https://cdn.myanimelist.net/images/anime/1952,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45299,"Xing Mao Da Jiangtang",https://cdn.myanimelist.net/images/anime/1724,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45302,"Xing Da Xing Donghua Xilie: Taikong Chuan",https://cdn.myanimelist.net/images/anime/1071,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45304,"Kuaile Xing Mao: Shuihu Zhuan",https://cdn.myanimelist.net/images/anime/1929,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45305,"Xing Mao Katong Tiandi",https://cdn.myanimelist.net/images/anime/1749,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45306,"Xing Mao Katong Tiandi 2nd Season",https://cdn.myanimelist.net/images/anime/1670,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45309,"Xing Mao Wenhua Da Jiangtang: Minjian Chuanqi",https://cdn.myanimelist.net/images/anime/1607,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45311,"Xing Mao Wenhua Da Jiangtang: Mingzhu Gushi",https://cdn.myanimelist.net/images/anime/1125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45312,"Dai Jia Jia",https://cdn.myanimelist.net/images/anime/1966,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45313,"Rabby CC: Carol de Xinling Shijie",https://cdn.myanimelist.net/images/anime/1534,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45314,"Mengxiang Zhi Lu",https://cdn.myanimelist.net/images/anime/1548,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45315,"Mengxiang Xue Yuan",https://cdn.myanimelist.net/images/anime/1929,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45326,"Chan Yi",https://cdn.myanimelist.net/images/anime/1995,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45327,"Menghuan Maomi Wu",https://cdn.myanimelist.net/images/anime/1713,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45328,"Lao Kai de Qihuan Tanxian Zhi Lu",https://cdn.myanimelist.net/images/anime/1895,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45329,"Xi Hang Zongdongyuan: Loulan Chuanqi",https://cdn.myanimelist.net/images/anime/1851,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45330,"Xiong Hai Zi Anquan Xiao Jiangtang",https://cdn.myanimelist.net/images/anime/1743,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45331,"Xiong Hai Zi Dizi Gui",https://cdn.myanimelist.net/images/anime/1548,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45332,"Xiong Haizi Sanzijing",https://cdn.myanimelist.net/images/anime/1443,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45333,"Guai Guai Pinyin Lixian Ji",https://cdn.myanimelist.net/images/anime/1182,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45334,"Guai Guai Pinyin Lixian Ji 2nd Season",https://cdn.myanimelist.net/images/anime/1776,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45335,"Bing Ji Chaoren Kuaidi Xia",https://cdn.myanimelist.net/images/anime/1781,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45337,"Bing Ji Chaoren Kuaidi Xia 2nd Season",https://cdn.myanimelist.net/images/anime/1479,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45339,"Kuaidi Xia Waizhuan",https://cdn.myanimelist.net/images/anime/1453,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45341,"Menghuan Bu Bu Xing",https://cdn.myanimelist.net/images/anime/1980,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45344,"Happy Fuzi",https://cdn.myanimelist.net/images/anime/1703,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45345,"Happy Fuzi: Chao Neng Pao Dan",https://cdn.myanimelist.net/images/anime/1645,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45347,"Happy Fuzi: Yu Shui Jingang",https://cdn.myanimelist.net/images/anime/1820,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45348,"Muzhi Xiong Kangji",https://cdn.myanimelist.net/images/anime/1912,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45350,"Heper Yijia",https://cdn.myanimelist.net/images/anime/1234,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45351,"Koushui Liang Shan",https://cdn.myanimelist.net/images/anime/1124,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45355,"Kuaile Dongxi",https://cdn.myanimelist.net/images/anime/1941,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45356,"Kuaile Dongxi 2",https://cdn.myanimelist.net/images/anime/1466,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45357,"Kuaile Dongxi 3",https://cdn.myanimelist.net/images/anime/1401,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45358,"Kuaile Dongxi 4",https://cdn.myanimelist.net/images/anime/1631,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45359,"Kuaile Xiao Dongxi",https://cdn.myanimelist.net/images/anime/1544,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45360,"Dongxi Chaguan",https://cdn.myanimelist.net/images/anime/1651,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45361,"Kuai Yue Jia Nianhua",https://cdn.myanimelist.net/images/anime/1610,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45362,"Kuaile Xiang Qian Chong",https://cdn.myanimelist.net/images/anime/1502,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45363,"Kuaile Dongxi 7",https://cdn.myanimelist.net/images/anime/1726,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45364,"Wai Shuo Si Da Mingzhu: Wai Shuo Honglou",https://cdn.myanimelist.net/images/anime/1718,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45365,"Feng Hua Xianzi Waizhuan",https://cdn.myanimelist.net/images/anime/1878,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45366,"Qing Ping Chuanshuo: Dao Tu",https://cdn.myanimelist.net/images/anime/1599,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45367,"Yuncai Mianbao",https://cdn.myanimelist.net/images/anime/1432,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45368,"Yuncai Mianbao 2",https://cdn.myanimelist.net/images/anime/1172,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45369,"Mumu Buluo",https://cdn.myanimelist.net/images/anime/1612,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45370,"Mumu Buluo 2nd Season",https://cdn.myanimelist.net/images/anime/1842,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45371,"Tianyan Xiao Shentong",https://cdn.myanimelist.net/images/anime/1388,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45374,"Tianyan You Qi Zhao",https://cdn.myanimelist.net/images/anime/1050,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45376,"Tian Yanshen Hu",https://cdn.myanimelist.net/images/anime/1445,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45378,"Tian Yanshen Niu",https://cdn.myanimelist.net/images/anime/1738,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45379,"Tian Yanshen Tu",https://cdn.myanimelist.net/images/anime/1854,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45380,"Tianyan Zhi Zhan",https://cdn.myanimelist.net/images/anime/1656,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45381,"Tianyan Guilai",https://cdn.myanimelist.net/images/anime/1547,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45384,AU,https://cdn.myanimelist.net/images/anime/1756,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45385,"AU: Kaixin Tongnian",https://cdn.myanimelist.net/images/anime/1394,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45386,"AU: Baoxiao Xiaoyuan",https://cdn.myanimelist.net/images/anime/1884,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45387,"AU: Wei Cengzhang Jia You",https://cdn.myanimelist.net/images/anime/1702,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45388,"AU: Shenqi Luobo",https://cdn.myanimelist.net/images/anime/1962,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45389,"AU: Shenqi Luobo 2nd Season",https://cdn.myanimelist.net/images/anime/1109,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45390,"AU: Shenqi Luobo 3rd Season",https://cdn.myanimelist.net/images/anime/1283,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45391,"AU: Tu Zhi Lai Le",https://cdn.myanimelist.net/images/anime/1235,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45392,"AU: Tu Zhi Lai Le 2nd Season",https://cdn.myanimelist.net/images/anime/1405,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45393,"AU: Shen Qihuan Jing",https://cdn.myanimelist.net/images/anime/1800,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45394,"AU: De Fannao",https://cdn.myanimelist.net/images/anime/1287,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45395,"AU: Tong Qu Xilie",https://cdn.myanimelist.net/images/anime/1653,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45396,"AU: Mengxiang Xilie",https://cdn.myanimelist.net/images/anime/1392,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45397,"AU: Xue Kexue",https://cdn.myanimelist.net/images/anime/1556,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45398,"AU: Xue Kexue 2nd Season",https://cdn.myanimelist.net/images/anime/1858,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45399,"AU: De Richang",https://cdn.myanimelist.net/images/anime/1055,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45400,"AU: De Fannao 2nd Season",https://cdn.myanimelist.net/images/anime/1491,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45401,"Mao Qiu Daya Qi Qu: Lu Zhi Benzou Da Caoyuan",https://cdn.myanimelist.net/images/anime/1183,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45402,"Mao Qiu Daya Qi Qu: Lu Zhi Tuo Xian Piaoliu J",https://cdn.myanimelist.net/images/anime/1957,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45403,"Mao Qiu Daya Qi Qu: Lu Zhi Zui Zhang De Lutu",https://cdn.myanimelist.net/images/anime/1594,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45404,"Renao Yijia",https://cdn.myanimelist.net/images/anime/1897,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45406,"Niguang Zhi Chan",https://cdn.myanimelist.net/images/anime/1471,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45407,"Xiao Rui Yu Da Mowang",https://cdn.myanimelist.net/images/anime/1029,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45408,"Xiao Rui Yu Da Mowang: Kuaile Leitai",https://cdn.myanimelist.net/images/anime/1907,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45409,"Kaixin Zi Le Fantian",https://cdn.myanimelist.net/images/anime/1461,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45410,"Xiao Rui Yu Da Mowang: Jiazu Shiming",https://cdn.myanimelist.net/images/anime/1008,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45411,"Xiao Rui Yu Da Mowang: Kuai Yue Jiazu",https://cdn.myanimelist.net/images/anime/1441,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45412,"Xiao Rui Yu Da Mowang: Shenqi de Mo Pan",https://cdn.myanimelist.net/images/anime/1866,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45413,"Xiao Rui Yu Da Mowang: Da Mowang De Yinmou",https://cdn.myanimelist.net/images/anime/1956,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45415,"Meng Bao Chengzhang Jiaoyu",https://cdn.myanimelist.net/images/anime/1237,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45416,"Sou Shen Ji",https://cdn.myanimelist.net/images/anime/1066,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45417,"Konglong Laile",https://cdn.myanimelist.net/images/anime/1821,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45418,"Xiao Ji Caihong",https://cdn.myanimelist.net/images/anime/1120,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45425,"Slow Loop",https://cdn.myanimelist.net/images/anime/1360,52,CGDCT,47,Gourmet,63,Iyashikei,36,"Slice of Life",0,blank,0,blank,0,blank,0,"blank"
45428,"FutureNova: Image Album",https://cdn.myanimelist.net/images/anime/1820,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45430,"Shentan Wei Wei Mao",https://cdn.myanimelist.net/images/anime/1662,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45431,"Mo Mo Dao",https://cdn.myanimelist.net/images/anime/1932,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
